"time","wallTime","wc2.P.x [m]","wc2.P.v [m/s]","wc2.P.F [N]","wc1.P.x [m]","wc1.P.v [m/s]","wc1.P.F [N]"
0.1362,4.71086,-3.61773,-74.6637,97.7525,-2.27436,-56.2261,-98.3144
0.1363,4.71088,-3.62519,-74.4111,97.893,-2.27995,-55.654,-98.4562
0.1364,4.71089,-3.63264,-74.1585,98.0335,-2.28555,-55.0819,-98.5981
0.1365,4.71093,-3.64009,-73.9059,98.174,-2.29114,-54.5098,-98.7399
0.1366,4.71094,-3.64742,-73.6438,98.3255,-2.29645,-53.9393,-98.8932
0.1367,4.71095,-3.65474,-73.3817,98.477,-2.30176,-53.3688,-99.0464
0.1368,4.71097,-3.66207,-73.1196,98.6284,-2.30707,-52.7983,-99.1997
0.1369,4.71098,-3.66939,-72.8574,98.7799,-2.31238,-52.2279,-99.3529
0.137,4.71101,-3.67672,-72.5953,98.9314,-2.31768,-51.6574,-99.5062
0.1371,4.71102,-3.6839,-72.3226,99.0942,-2.32271,-51.0901,-99.6696
0.1372,4.71104,-3.69107,-72.05,99.2569,-2.32773,-50.5228,-99.833
0.1373,4.71105,-3.69825,-71.7773,99.4197,-2.33276,-49.9555,-99.9964
0.1374,4.71106,-3.70543,-71.5046,99.5825,-2.33778,-49.3882,-100.16
0.1375,4.71109,-3.71261,-71.2319,99.7453,-2.3428,-48.821,-100.323
0.1376,4.71111,-3.71966,-70.9481,99.9183,-2.34754,-48.2574,-100.497
0.1377,4.71112,-3.72671,-70.6643,100.091,-2.35228,-47.6939,-100.67
0.1378,4.71113,-3.73375,-70.3804,100.264,-2.35703,-47.1304,-100.844
0.1379,4.71115,-3.7408,-70.0966,100.437,-2.36177,-46.5669,-101.017
0.138,4.7112,-3.74785,-69.8128,100.61,-2.36651,-46.0034,-101.191
0.1381,4.71121,-3.75474,-69.5172,100.792,-2.37097,-45.4437,-101.374
0.1382,4.71122,-3.76163,-69.2216,100.974,-2.37543,-44.884,-101.558
0.1383,4.71123,-3.76853,-68.9259,101.157,-2.37989,-44.3244,-101.741
0.1384,4.71125,-3.77542,-68.6303,101.339,-2.38435,-43.7647,-101.925
0.1385,4.7113,-3.78231,-68.3347,101.521,-2.38881,-43.2051,-102.109
0.1386,4.71131,-3.78907,-68.0266,101.712,-2.39299,-42.6512,-102.301
0.1387,4.71132,-3.79582,-67.7184,101.903,-2.39717,-42.0974,-102.493
0.1388,4.71133,-3.80257,-67.4102,102.094,-2.40135,-41.5436,-102.686
0.1389,4.71135,-3.80932,-67.1021,102.285,-2.40554,-40.9897,-102.878
0.139,4.7114,-3.81607,-66.7939,102.476,-2.40972,-40.4359,-103.071
0.1391,4.71141,-3.82267,-66.4741,102.676,-2.41362,-39.888,-103.271
0.1392,4.71142,-3.82927,-66.1543,102.876,-2.41753,-39.3402,-103.471
0.1393,4.71143,-3.83587,-65.8345,103.076,-2.42144,-38.7923,-103.671
0.1394,4.71145,-3.84247,-65.5147,103.276,-2.42534,-38.2445,-103.872
0.1395,4.7115,-3.84907,-65.1949,103.476,-2.42925,-37.6966,-104.072
0.1396,4.71151,-3.8555,-64.8609,103.683,-2.43288,-37.1546,-104.28
0.1397,4.71152,-3.86194,-64.5268,103.89,-2.43652,-36.6125,-104.488
0.1398,4.71153,-3.86838,-64.1927,104.097,-2.44015,-36.0704,-104.696
0.1399,4.71155,-3.87481,-63.8587,104.304,-2.44378,-35.5284,-104.904
0.14,4.71161,-3.88125,-63.5246,104.512,-2.44742,-34.9863,-105.112
0.1401,4.71162,-3.88752,-63.1758,104.725,-2.45078,-34.4521,-105.327
0.1402,4.71163,-3.89378,-62.827,104.939,-2.45415,-33.9179,-105.542
0.1403,4.71165,-3.90005,-62.4782,105.152,-2.45751,-33.3838,-105.757
0.1404,4.71167,-3.90631,-62.1294,105.366,-2.46088,-32.8496,-105.972
0.1405,4.71171,-3.91258,-61.7806,105.579,-2.46424,-32.3154,-106.188
0.1406,4.71172,-3.91867,-61.4185,105.799,-2.46734,-31.7892,-106.408
0.1407,4.71174,-3.92476,-61.0563,106.019,-2.47044,-31.263,-106.629
0.1408,4.71176,-3.93084,-60.6942,106.239,-2.47354,-30.7367,-106.85
0.1409,4.71177,-3.93693,-60.332,106.459,-2.47664,-30.2105,-107.07
0.141,4.71183,-3.94302,-59.9699,106.679,-2.47974,-29.6842,-107.291
0.1411,4.71185,-3.94892,-59.5922,106.904,-2.48258,-29.1658,-107.517
0.1412,4.71186,-3.95483,-59.2146,107.129,-2.48542,-28.6473,-107.742
0.1413,4.71188,-3.96073,-58.8369,107.354,-2.48826,-28.1288,-107.968
0.1414,4.71189,-3.96663,-58.4593,107.58,-2.49109,-27.6103,-108.193
0.1415,4.71193,-3.97254,-58.0817,107.805,-2.49393,-27.0919,-108.419
0.1416,4.71195,-3.97825,-57.6887,108.034,-2.49651,-26.5829,-108.649
0.1417,4.71196,-3.98396,-57.2957,108.263,-2.4991,-26.074,-108.879
0.1418,4.71197,-3.98967,-56.9027,108.492,-2.50168,-25.5651,-109.109
0.1419,4.71199,-3.99538,-56.5097,108.721,-2.50426,-25.0562,-109.339
0.142,4.71204,-4.00109,-56.1168,108.95,-2.50684,-24.5473,-109.57
0.1421,4.71206,-4.00658,-55.7084,109.182,-2.50917,-24.0482,-109.803
0.1422,4.71207,-4.01207,-55.3,109.415,-2.5115,-23.549,-110.037
0.1423,4.71208,-4.01757,-54.8916,109.647,-2.51383,-23.0499,-110.27
0.1424,4.7121,-4.02306,-54.4832,109.879,-2.51616,-22.5507,-110.504
0.1425,4.71215,-4.02855,-54.0748,110.111,-2.51849,-22.0516,-110.737
0.1426,4.71216,-4.03385,-53.6514,110.346,-2.52057,-21.5619,-110.973
0.1427,4.71217,-4.03914,-53.2279,110.582,-2.52265,-21.0723,-111.208
0.1428,4.71218,-4.04444,-52.8044,110.817,-2.52473,-20.5826,-111.444
0.1429,4.7122,-4.04973,-52.381,111.052,-2.52682,-20.093,-111.679
0.143,4.71225,-4.05502,-51.9575,111.287,-2.5289,-19.6034,-111.915
0.1431,4.71226,-4.06011,-51.5198,111.524,-2.53074,-19.1252,-112.151
0.1432,4.71228,-4.0652,-51.082,111.76,-2.53258,-18.6471,-112.388
0.1433,4.71229,-4.07028,-50.6443,111.997,-2.53442,-18.1689,-112.625
0.1434,4.71231,-4.07537,-50.2066,112.234,-2.53626,-17.6908,-112.862
0.1435,4.71234,-4.08046,-49.7688,112.47,-2.5381,-17.2126,-113.099
0.1436,4.71235,-4.08532,-49.3162,112.707,-2.53971,-16.7461,-113.336
0.1437,4.71237,-4.09019,-48.8636,112.944,-2.54131,-16.2795,-113.574
0.1438,4.71238,-4.09505,-48.4109,113.181,-2.54291,-15.8129,-113.811
0.1439,4.71239,-4.09991,-47.9583,113.418,-2.54452,-15.3464,-114.049
0.144,4.71243,-4.10478,-47.5056,113.655,-2.54612,-14.8798,-114.287
0.1441,4.71244,-4.10941,-47.0395,113.891,-2.5475,-14.4247,-114.524
0.1442,4.71246,-4.11405,-46.5734,114.128,-2.54887,-13.9695,-114.761
0.1443,4.71247,-4.11868,-46.1073,114.364,-2.55024,-13.5144,-114.998
0.1444,4.71249,-4.12332,-45.6412,114.601,-2.55162,-13.0593,-115.235
0.1445,4.71254,-4.12795,-45.1751,114.838,-2.55299,-12.6042,-115.472
0.1446,4.71256,-4.13235,-44.6941,115.073,-2.55414,-12.1624,-115.708
0.1447,4.71257,-4.13675,-44.213,115.308,-2.55529,-11.7206,-115.943
0.1448,4.71258,-4.14114,-43.7319,115.544,-2.55644,-11.2789,-116.178
0.1449,4.71259,-4.14554,-43.2509,115.779,-2.55759,-10.8371,-116.413
0.145,4.71263,-4.14994,-42.7698,116.015,-2.55874,-10.3953,-116.649
0.1451,4.71264,-4.15409,-42.2749,116.248,-2.55967,-9.96706,-116.882
0.1452,4.71265,-4.15825,-41.78,116.481,-2.5606,-9.53879,-117.115
0.1453,4.71267,-4.1624,-41.2851,116.714,-2.56153,-9.11051,-117.348
0.1454,4.71268,-4.16655,-40.7902,116.947,-2.56247,-8.68224,-117.581
0.1455,4.71269,-4.17071,-40.2953,117.18,-2.5634,-8.25396,-117.814
0.1456,4.71272,-4.17461,-39.7883,117.409,-2.56412,-7.83906,-118.043
0.1457,4.71274,-4.17852,-39.2813,117.639,-2.56484,-7.42415,-118.273
0.1458,4.71275,-4.18242,-38.7743,117.868,-2.56556,-7.00925,-118.503
0.1459,4.71276,-4.18632,-38.2673,118.098,-2.56628,-6.59435,-118.732
0.146,4.71278,-4.19023,-37.7603,118.327,-2.567,-6.17944,-118.962
0.1461,4.71283,-4.19387,-37.24,118.553,-2.56752,-5.77987,-119.187
0.1462,4.71285,-4.19752,-36.7196,118.778,-2.56804,-5.3803,-119.412
0.1463,4.71286,-4.20116,-36.1993,119.003,-2.56855,-4.98073,-119.637
0.1464,4.71287,-4.20481,-35.6789,119.229,-2.56907,-4.58116,-119.862
0.1465,4.71289,-4.20846,-35.1586,119.454,-2.56959,-4.18159,-120.087
0.1466,4.71293,-4.21184,-34.6263,119.674,-2.56991,-3.79671,-120.307
0.1467,4.71294,-4.21522,-34.094,119.894,-2.57023,-3.41182,-120.526
0.1468,4.71295,-4.21861,-33.5616,120.114,-2.57055,-3.02694,-120.746
0.1469,4.71297,-4.22199,-33.0293,120.335,-2.57087,-2.64205,-120.965
0.147,4.71298,-4.22537,-32.497,120.555,-2.5712,-2.25717,-121.185
0.1471,4.71303,-4.22849,-31.9547,120.769,-2.57133,-1.88871,-121.398
0.1472,4.71304,-4.2316,-31.4123,120.982,-2.57146,-1.52026,-121.611
0.1473,4.71306,-4.23472,-30.87,121.196,-2.57159,-1.1518,-121.824
0.1474,4.71307,-4.23783,-30.3276,121.41,-2.57173,-0.783349,-122.037
0.1475,4.71308,-4.24095,-29.7853,121.624,-2.57186,-0.414894,-122.25
0.1476,4.71312,-4.24379,-29.232,121.83,-2.57181,-0.0627709,-122.456
0.1477,4.71315,-4.24663,-28.6787,122.037,-2.57177,0.289352,-122.662
0.1478,4.71316,-4.24947,-28.1255,122.244,-2.57172,0.641475,-122.868
0.1479,4.71317,-4.25231,-27.5722,122.45,-2.57167,0.993599,-123.073
0.148,4.71318,-4.25515,-27.0189,122.657,-2.57162,1.34572,-123.279
0.1481,4.71324,-4.25771,-26.4563,122.855,-2.5714,1.68115,-123.477
0.1482,4.71326,-4.26027,-25.8937,123.054,-2.57119,2.01658,-123.674
0.1483,4.71327,-4.26283,-25.331,123.252,-2.57097,2.35202,-123.871
0.1484,4.71328,-4.26539,-24.7684,123.45,-2.57075,2.68745,-124.069
0.1485,4.71329,-4.26796,-24.2058,123.649,-2.57053,3.02288,-124.266
0.1486,4.71333,-4.27023,-23.6359,123.838,-2.57015,3.34087,-124.454
0.1487,4.71335,-4.27251,-23.0661,124.028,-2.56976,3.65887,-124.642
0.1488,4.71336,-4.27479,-22.4962,124.217,-2.56938,3.97687,-124.83
0.1489,4.71338,-4.27707,-21.9263,124.406,-2.569,4.29486,-125.019
0.149,4.71339,-4.27935,-21.3564,124.596,-2.56862,4.61286,-125.207
0.1491,4.71342,-4.28134,-20.7788,124.775,-2.56808,4.91363,-125.384
0.1492,4.71343,-4.28333,-20.2011,124.955,-2.56754,5.2144,-125.562
0.1493,4.71345,-4.28532,-19.6234,125.134,-2.567,5.51516,-125.74
0.1494,4.71347,-4.28731,-19.0457,125.313,-2.56647,5.81593,-125.918
0.1495,4.71349,-4.2893,-18.4681,125.493,-2.56593,6.1167,-126.096
0.1496,4.71352,-4.29101,-17.8843,125.661,-2.56525,6.39904,-126.263
0.1497,4.71355,-4.29271,-17.3006,125.83,-2.56456,6.68138,-126.43
0.1498,4.71357,-4.29441,-16.7169,125.998,-2.56388,6.96372,-126.597
0.1499,4.71358,-4.29611,-16.1331,126.166,-2.5632,7.24605,-126.764
0.15,4.7136,-4.29781,-15.5494,126.335,-2.56251,7.52839,-126.931
0.1501,4.71367,-4.29922,-14.9619,126.492,-2.56169,7.79296,-127.086
0.1502,4.71369,-4.30063,-14.3744,126.649,-2.56087,8.05752,-127.241
0.1503,4.7137,-4.30204,-13.787,126.806,-2.56005,8.32209,-127.396
0.1504,4.71371,-4.30344,-13.1995,126.962,-2.55924,8.58666,-127.551
0.1505,4.71373,-4.30485,-12.612,127.119,-2.55842,8.85122,-127.706
0.1506,4.71378,-4.30597,-12.0202,127.264,-2.55747,9.09705,-127.848
0.1507,4.7138,-4.30708,-11.4284,127.408,-2.55652,9.34288,-127.99
0.1508,4.71381,-4.30819,-10.8366,127.553,-2.55557,9.58871,-128.132
0.1509,4.71383,-4.30931,-10.2448,127.697,-2.55463,9.83454,-128.275
0.151,4.71385,-4.31042,-9.65302,127.841,-2.55368,10.0804,-128.417
0.1511,4.71389,-4.31124,-9.05916,127.972,-2.55261,10.3078,-128.546
0.1512,4.7139,-4.31205,-8.4653,128.104,-2.55155,10.5353,-128.675
0.1513,4.71392,-4.31287,-7.87143,128.235,-2.55048,10.7627,-128.804
0.1514,4.71394,-4.31369,-7.27757,128.366,-2.54942,10.9902,-128.933
0.1515,4.71395,-4.3145,-6.68371,128.497,-2.54835,11.2176,-129.062
0.1516,4.71398,-4.31502,-6.08955,128.614,-2.54718,11.4271,-129.177
0.1517,4.71401,-4.31554,-5.49538,128.731,-2.546,11.6365,-129.291
0.1518,4.71402,-4.31605,-4.90122,128.848,-2.54483,11.8459,-129.406
0.1519,4.71404,-4.31657,-4.30706,128.966,-2.54365,12.0554,-129.521
0.152,4.71407,-4.31709,-3.71289,129.083,-2.54248,12.2648,-129.636
0.1521,4.71413,-4.31727,-3.11918,129.186,-2.5412,12.4558,-129.736
0.1522,4.71416,-4.31746,-2.52547,129.288,-2.53993,12.6468,-129.836
0.1523,4.71418,-4.31765,-1.93177,129.391,-2.53865,12.8379,-129.936
0.1524,4.7142,-4.31784,-1.33806,129.494,-2.53738,13.0289,-130.036
0.1525,4.71423,-4.31803,-0.744348,129.596,-2.5361,13.2199,-130.136
0.1526,4.71427,-4.31795,-0.152627,129.684,-2.53474,13.393,-130.221
0.1527,4.71429,-4.31787,0.439094,129.772,-2.53337,13.5662,-130.306
0.1528,4.71431,-4.3178,1.03082,129.859,-2.532,13.7394,-130.39
0.1529,4.71432,-4.31772,1.62254,129.947,-2.53064,13.9125,-130.475
0.153,4.71434,-4.31765,2.21426,130.034,-2.52927,14.0857,-130.56
0.1531,4.7144,-4.31728,2.80225,130.106,-2.52782,14.2416,-130.629
0.1532,4.71442,-4.31691,3.39025,130.178,-2.52638,14.3974,-130.698
0.1533,4.71444,-4.31654,3.97825,130.25,-2.52493,14.5533,-130.767
0.1534,4.71445,-4.31617,4.56624,130.322,-2.52348,14.7092,-130.836
0.1535,4.71447,-4.3158,5.15424,130.393,-2.52203,14.8651,-130.905
0.1536,4.71453,-4.31514,5.73667,130.449,-2.52051,15.0038,-130.958
0.1537,4.71455,-4.31448,6.3191,130.505,-2.51899,15.1426,-131.011
0.1538,4.71456,-4.31382,6.90153,130.561,-2.51747,15.2814,-131.063
0.1539,4.71458,-4.31316,7.48397,130.617,-2.51594,15.4201,-131.116
0.154,4.7146,-4.3125,8.0664,130.672,-2.51442,15.5589,-131.169
0.1541,4.71464,-4.31155,8.64252,130.712,-2.51284,15.6813,-131.205
0.1542,4.71466,-4.31059,9.21864,130.751,-2.51125,15.8038,-131.241
0.1543,4.71467,-4.30964,9.79476,130.791,-2.50966,15.9262,-131.277
0.1544,4.71469,-4.30869,10.3709,130.83,-2.50807,16.0487,-131.314
0.1545,4.71471,-4.30774,10.947,130.87,-2.50649,16.1711,-131.35
0.1546,4.71477,-4.30651,11.5151,130.892,-2.50484,16.278,-131.369
0.1547,4.71479,-4.30527,12.0831,130.915,-2.5032,16.3849,-131.389
0.1548,4.71481,-4.30403,12.6512,130.938,-2.50155,16.4918,-131.408
0.1549,4.71482,-4.30279,13.2193,130.96,-2.49991,16.5987,-131.427
0.155,4.71483,-4.30156,13.7873,130.983,-2.49826,16.7056,-131.447
0.1551,4.71486,-4.30004,14.3458,130.989,-2.49657,16.7977,-131.449
0.1552,4.71487,-4.29852,14.9042,130.994,-2.49488,16.8898,-131.452
0.1553,4.71488,-4.297,15.4627,131,-2.49318,16.9819,-131.454
0.1554,4.71489,-4.29548,16.0211,131.006,-2.49149,17.074,-131.457
0.1555,4.7149,-4.29396,16.5796,131.011,-2.48979,17.1661,-131.459
0.1556,4.71493,-4.29217,17.1268,131,-2.48806,17.2444,-131.445
0.1557,4.71495,-4.29037,17.6739,130.989,-2.48632,17.3227,-131.43
0.1558,4.71496,-4.28858,18.2211,130.978,-2.48458,17.401,-131.415
0.1559,4.71497,-4.28678,18.7683,130.967,-2.48285,17.4794,-131.4
0.156,4.71498,-4.28499,19.3155,130.955,-2.48111,17.5577,-131.386
0.1561,4.71503,-4.28292,19.8502,130.927,-2.47934,17.6231,-131.354
0.1562,4.71504,-4.28086,20.3849,130.899,-2.47756,17.6886,-131.322
0.1563,4.71506,-4.27879,20.9196,130.871,-2.47579,17.754,-131.29
0.1564,4.71507,-4.27673,21.4544,130.842,-2.47402,17.8195,-131.258
0.1565,4.71508,-4.27466,21.9891,130.814,-2.47225,17.8849,-131.226
0.1566,4.71512,-4.27233,22.5098,130.769,-2.47044,17.9389,-131.178
0.1567,4.71514,-4.27,23.0305,130.724,-2.46864,17.9928,-131.129
0.1568,4.71515,-4.26767,23.5512,130.678,-2.46684,18.0467,-131.08
0.1569,4.71516,-4.26534,24.0719,130.633,-2.46504,18.1007,-131.032
0.157,4.71518,-4.26301,24.5926,130.588,-2.46323,18.1546,-130.983
0.1571,4.71524,-4.26043,25.0979,130.526,-2.46141,18.1981,-130.917
0.1572,4.71525,-4.25784,25.6033,130.464,-2.45958,18.2416,-130.852
0.1573,4.71526,-4.25525,26.1086,130.402,-2.45775,18.2851,-130.786
0.1574,4.71527,-4.25267,26.614,130.339,-2.45593,18.3287,-130.721
0.1575,4.71529,-4.25008,27.1193,130.277,-2.4541,18.3722,-130.655
0.1576,4.71533,-4.24725,27.6078,130.199,-2.45225,18.4063,-130.573
0.1577,4.71534,-4.24441,28.0964,130.121,-2.45041,18.4404,-130.491
0.1578,4.71535,-4.24158,28.5849,130.042,-2.44856,18.4745,-130.409
0.1579,4.71538,-4.23874,29.0734,129.964,-2.44672,18.5085,-130.327
0.158,4.71539,-4.23591,29.5619,129.885,-2.44487,18.5426,-130.245
0.1581,4.71546,-4.23283,30.0324,129.791,-2.44301,18.5692,-130.146
0.1582,4.71547,-4.22976,30.5029,129.696,-2.44115,18.5957,-130.048
0.1583,4.71548,-4.22668,30.9733,129.601,-2.43929,18.6223,-129.95
0.1584,4.7155,-4.22361,31.4438,129.507,-2.43743,18.6488,-129.852
0.1585,4.71552,-4.22054,31.9143,129.412,-2.43556,18.6753,-129.753
0.1586,4.71559,-4.21723,32.3657,129.302,-2.43369,18.6954,-129.64
0.1587,4.7156,-4.21393,32.8172,129.191,-2.43182,18.7155,-129.526
0.1588,4.71562,-4.21062,33.2686,129.081,-2.42995,18.7356,-129.412
0.1589,4.71564,-4.20732,33.72,128.97,-2.42807,18.7557,-129.298
0.159,4.71566,-4.20401,34.1715,128.86,-2.4262,18.7758,-129.184
0.1591,4.71569,-4.20048,34.6023,128.734,-2.42432,18.7904,-129.055
0.1592,4.71571,-4.19696,35.0331,128.609,-2.42244,18.805,-128.926
0.1593,4.71573,-4.19343,35.4639,128.483,-2.42056,18.8195,-128.797
0.1594,4.71575,-4.18991,35.8947,128.358,-2.41868,18.8341,-128.668
0.1595,4.71578,-4.18638,36.3255,128.232,-2.41679,18.8487,-128.539
0.1596,4.71583,-4.18265,36.7348,128.093,-2.41491,18.8601,-128.396
0.1597,4.71584,-4.17891,37.1441,127.953,-2.41302,18.8714,-128.252
0.1598,4.71586,-4.17518,37.5534,127.813,-2.41113,18.8828,-128.109
0.1599,4.71588,-4.17144,37.9627,127.673,-2.40924,18.8941,-127.965
0.16,4.71589,-4.16771,38.3719,127.533,-2.40735,18.9055,-127.822
0.1601,4.71593,-4.16377,38.7592,127.379,-2.40546,18.9145,-127.665
0.1602,4.71594,-4.15984,39.1464,127.225,-2.40357,18.9236,-127.508
0.1603,4.71596,-4.1559,39.5337,127.072,-2.40168,18.9327,-127.351
0.1604,4.71598,-4.15197,39.9209,126.918,-2.39978,18.9418,-127.193
0.1605,4.716,-4.14803,40.3082,126.764,-2.39789,18.9509,-127.036
0.1606,4.71605,-4.14391,40.6717,126.597,-2.39599,18.9585,-126.866
0.1607,4.71607,-4.13979,41.0352,126.431,-2.3941,18.9661,-126.696
0.1608,4.71609,-4.13566,41.3987,126.264,-2.3922,18.9738,-126.526
0.1609,4.71612,-4.13154,41.7622,126.097,-2.3903,18.9814,-126.356
0.161,4.71613,-4.12742,42.1257,125.93,-2.38841,18.989,-126.187
0.1611,4.71618,-4.12312,42.465,125.752,-2.3865,18.9976,-126.004
0.1612,4.7162,-4.11882,42.8043,125.573,-2.3846,19.0063,-125.822
0.1613,4.71622,-4.11452,43.1437,125.394,-2.3827,19.0149,-125.64
0.1614,4.71624,-4.11023,43.483,125.216,-2.3808,19.0236,-125.458
0.1615,4.71625,-4.10593,43.8223,125.037,-2.3789,19.0322,-125.276
0.1616,4.71631,-4.10147,44.1374,124.847,-2.37699,19.0426,-125.083
0.1617,4.71633,-4.097,44.4525,124.657,-2.37509,19.0531,-124.89
0.1618,4.71634,-4.09254,44.7675,124.467,-2.37318,19.0635,-124.697
0.1619,4.71635,-4.08808,45.0826,124.277,-2.37128,19.0739,-124.504
0.162,4.71637,-4.08362,45.3977,124.088,-2.36937,19.0844,-124.311
0.1621,4.71642,-4.079,45.6869,123.888,-2.36746,19.0971,-124.108
0.1622,4.71644,-4.07439,45.976,123.688,-2.36555,19.1098,-123.905
0.1623,4.71645,-4.06978,46.2652,123.488,-2.36364,19.1226,-123.702
0.1624,4.71647,-4.06517,46.5544,123.288,-2.36173,19.1353,-123.499
0.1625,4.71649,-4.06055,46.8436,123.088,-2.35981,19.148,-123.296
0.1626,4.71652,-4.0558,47.1069,122.879,-2.3579,19.1656,-123.084
0.1627,4.71655,-4.05105,47.3702,122.67,-2.35598,19.1831,-122.872
0.1628,4.71656,-4.0463,47.6335,122.461,-2.35406,19.2006,-122.66
0.1629,4.71657,-4.04155,47.8968,122.252,-2.35214,19.2181,-122.448
0.163,4.71658,-4.0368,48.1601,122.043,-2.35022,19.2356,-122.236
0.1631,4.71662,-4.03192,48.3981,121.827,-2.34829,19.2584,-122.017
0.1632,4.71663,-4.02705,48.6362,121.61,-2.34636,19.2811,-121.797
0.1633,4.71665,-4.02217,48.8742,121.393,-2.34443,19.3038,-121.577
0.1634,4.71666,-4.01729,49.1123,121.176,-2.3425,19.3265,-121.358
0.1635,4.71667,-4.01242,49.3503,120.959,-2.34057,19.3493,-121.138
0.1636,4.71671,-4.00743,49.5611,120.736,-2.33863,19.3772,-120.912
0.1637,4.71672,-4.00244,49.7719,120.512,-2.33669,19.4051,-120.686
0.1638,4.71674,-3.99745,49.9827,120.289,-2.33475,19.433,-120.459
0.1639,4.71675,-3.99246,50.1935,120.065,-2.33281,19.4609,-120.233
0.164,4.71678,-3.98747,50.4043,119.842,-2.33087,19.4888,-120.007
0.1641,4.71686,-3.98238,50.5886,119.613,-2.32891,19.5247,-119.775
0.1642,4.71688,-3.9773,50.7729,119.384,-2.32695,19.5605,-119.544
0.1643,4.7169,-3.97221,50.9571,119.155,-2.32499,19.5963,-119.312
0.1644,4.71691,-3.96712,51.1414,118.927,-2.32304,19.6322,-119.08
0.1645,4.71693,-3.96204,51.3257,118.698,-2.32108,19.668,-118.849
0.1646,4.71699,-3.95686,51.4845,118.464,-2.3191,19.7115,-118.613
0.1647,4.71703,-3.95169,51.6434,118.231,-2.31712,19.7551,-118.377
0.1648,4.71705,-3.94652,51.8022,117.998,-2.31515,19.7986,-118.142
0.1649,4.71707,-3.94134,51.961,117.765,-2.31317,19.8422,-117.906
0.165,4.71709,-3.93617,52.1199,117.532,-2.31119,19.8857,-117.67
0.1651,4.71713,-3.93092,52.2514,117.295,-2.30919,19.9367,-117.432
0.1652,4.71716,-3.92568,52.383,117.059,-2.30719,19.9877,-117.193
0.1653,4.71717,-3.92043,52.5146,116.823,-2.30519,20.0387,-116.955
0.1654,4.71718,-3.91519,52.6462,116.587,-2.30319,20.0897,-116.716
0.1655,4.71719,-3.90994,52.7777,116.351,-2.30119,20.1407,-116.478
0.1656,4.71724,-3.90463,52.8832,116.113,-2.29916,20.2011,-116.237
0.1657,4.71726,-3.89933,52.9887,115.876,-2.29713,20.2616,-115.997
0.1658,4.71727,-3.89402,53.0942,115.638,-2.2951,20.322,-115.757
0.1659,4.71728,-3.88872,53.1997,115.4,-2.29307,20.3825,-115.517
0.166,4.71729,-3.88342,53.3052,115.163,-2.29104,20.443,-115.276
0.1661,4.71734,-3.87806,53.3858,114.924,-2.28898,20.5124,-115.036
0.1662,4.71736,-3.87271,53.4663,114.686,-2.28692,20.5819,-114.795
0.1663,4.71738,-3.86736,53.5469,114.448,-2.28486,20.6513,-114.555
0.1664,4.71739,-3.86201,53.6275,114.21,-2.2828,20.7207,-114.314
0.1665,4.7174,-3.85666,53.7081,113.971,-2.28074,20.7902,-114.074
0.1666,4.71747,-3.85127,53.7628,113.734,-2.27864,20.8679,-113.834
0.1667,4.71748,-3.84589,53.8176,113.496,-2.27654,20.9456,-113.595
0.1668,4.71749,-3.8405,53.8723,113.259,-2.27444,21.0233,-113.355
0.1669,4.71751,-3.83511,53.9271,113.022,-2.27235,21.101,-113.116
0.167,4.71753,-3.82973,53.9818,112.784,-2.27025,21.1787,-112.876
0.1671,4.71758,-3.82432,54.0121,112.549,-2.26811,21.2663,-112.639
0.1672,4.7176,-3.81892,54.0423,112.314,-2.26597,21.3538,-112.401
0.1673,4.71761,-3.81351,54.0725,112.078,-2.26383,21.4414,-112.164
0.1674,4.71764,-3.8081,54.1028,111.843,-2.26169,21.529,-111.926
0.1675,4.71766,-3.8027,54.133,111.608,-2.25955,21.6165,-111.689
0.1676,4.71772,-3.79728,54.1403,111.376,-2.25737,21.713,-111.454
0.1677,4.71774,-3.79186,54.1475,111.143,-2.25518,21.8095,-111.22
0.1678,4.71776,-3.78645,54.1548,110.911,-2.25299,21.9059,-110.986
0.1679,4.71779,-3.78103,54.1621,110.679,-2.25081,22.0024,-110.752
0.168,4.7178,-3.77562,54.1693,110.447,-2.24862,22.0988,-110.518
0.1681,4.71787,-3.7702,54.153,110.219,-2.24639,22.2031,-110.288
0.1682,4.7179,-3.76479,54.1367,109.991,-2.24415,22.3073,-110.058
0.1683,4.71791,-3.75937,54.1204,109.763,-2.24192,22.4116,-109.829
0.1684,4.71793,-3.75396,54.104,109.536,-2.23968,22.5159,-109.599
0.1685,4.71796,-3.74855,54.0877,109.308,-2.23745,22.6201,-109.369
0.1686,4.71802,-3.74315,54.0493,109.086,-2.23516,22.7331,-109.145
0.1687,4.71804,-3.73775,54.0109,108.863,-2.23287,22.8462,-108.921
0.1688,4.71806,-3.73235,53.9725,108.641,-2.23058,22.9592,-108.696
0.1689,4.71808,-3.72695,53.9341,108.419,-2.22829,23.0722,-108.472
0.169,4.7181,-3.72155,53.8957,108.197,-2.226,23.1853,-108.248
0.1691,4.71814,-3.71617,53.8371,107.981,-2.22365,23.3058,-108.03
0.1692,4.71817,-3.7108,53.7785,107.765,-2.2213,23.4263,-107.813
0.1693,4.71818,-3.70542,53.7199,107.549,-2.21895,23.5467,-107.595
0.1694,4.7182,-3.70004,53.6613,107.333,-2.2166,23.6672,-107.377
0.1695,4.71821,-3.69467,53.6027,107.118,-2.21425,23.7877,-107.16
