"time","wallTime","wc2.out","wc1.out"
0.1835,1.61611,1.89166,0.865156
0.1836,1.61611,1.89095,0.864726
0.1837,1.61611,1.89024,0.864295
0.1838,1.61612,1.88953,0.863865
0.1839,1.61612,1.88882,0.863435
0.184,1.61612,1.88811,0.863005
0.1841,1.61612,1.8874,0.862574
0.1842,1.61612,1.88669,0.862144
0.1843,1.61612,1.88598,0.861714
0.1844,1.61612,1.88527,0.861284
0.1845,1.61612,1.88456,0.860853
0.1846,1.61612,1.88385,0.860423
0.1847,1.61612,1.88314,0.859993
0.1848,1.61612,1.88243,0.859563
0.1849,1.61612,1.88172,0.859132
0.185,1.61612,1.88101,0.858702
0.1851,1.61613,1.88024,0.858267
0.1852,1.61613,1.87948,0.857831
0.1853,1.61613,1.87871,0.857396
0.1854,1.61613,1.87795,0.85696
0.1855,1.61613,1.87718,0.856525
0.1856,1.61613,1.87642,0.85609
0.1857,1.61613,1.87566,0.855654
0.1858,1.61613,1.87489,0.855219
0.1859,1.61613,1.87413,0.854783
0.186,1.61613,1.87336,0.854348
0.1861,1.61613,1.8726,0.853912
0.1862,1.61613,1.87183,0.853477
0.1863,1.61613,1.87107,0.853041
0.1864,1.61614,1.8703,0.852606
0.1865,1.61614,1.86954,0.852171
0.1866,1.61614,1.86878,0.851735
0.1867,1.61614,1.86801,0.8513
0.1868,1.61614,1.86725,0.850864
0.1869,1.61614,1.86648,0.850429
0.187,1.61614,1.86572,0.849993
0.1871,1.61614,1.86495,0.849558
0.1872,1.61614,1.86419,0.849122
0.1873,1.61614,1.86342,0.848687
0.1874,1.61614,1.86266,0.848252
0.1875,1.61614,1.8619,0.847816
0.1876,1.61614,1.86113,0.847381
0.1877,1.61614,1.86037,0.846945
0.1878,1.61615,1.8596,0.84651
0.1879,1.61615,1.85884,0.846074
0.188,1.61615,1.85807,0.845639
0.1881,1.61615,1.85731,0.845203
0.1882,1.61615,1.85654,0.844768
0.1883,1.61615,1.85578,0.844333
0.1884,1.61615,1.85501,0.843897
0.1885,1.61615,1.85425,0.843462
0.1886,1.61615,1.85349,0.843026
0.1887,1.61615,1.85272,0.842591
0.1888,1.61615,1.85196,0.842155
0.1889,1.61615,1.85119,0.84172
0.189,1.61615,1.85043,0.841284
0.1891,1.61615,1.84966,0.840849
0.1892,1.61615,1.8489,0.840414
0.1893,1.61616,1.84813,0.839978
0.1894,1.61616,1.84737,0.839543
0.1895,1.61616,1.84661,0.839107
0.1896,1.61616,1.84584,0.838672
0.1897,1.61616,1.84508,0.838236
0.1898,1.61616,1.84431,0.837801
0.1899,1.61616,1.84355,0.837365
0.19,1.61616,1.84278,0.83693
0.1901,1.61616,1.84198,0.836494
0.1902,1.61616,1.84117,0.836059
0.1903,1.61616,1.84036,0.835623
0.1904,1.61617,1.83955,0.835188
0.1905,1.61617,1.83874,0.834752
0.1906,1.61617,1.83794,0.834317
0.1907,1.61617,1.83713,0.833881
0.1908,1.61617,1.83632,0.833446
0.1909,1.61617,1.83551,0.83301
0.191,1.61617,1.83471,0.832575
0.1911,1.61617,1.8339,0.832139
0.1912,1.61617,1.83309,0.831703
0.1913,1.61617,1.83228,0.831268
0.1914,1.61617,1.83148,0.830832
0.1915,1.61617,1.83067,0.830397
0.1916,1.61617,1.82986,0.829961
0.1917,1.61617,1.82905,0.829526
0.1918,1.61617,1.82825,0.82909
0.1919,1.61618,1.82744,0.828655
0.192,1.61618,1.82663,0.828219
0.1921,1.61618,1.82582,0.827784
0.1922,1.61618,1.82502,0.827348
0.1923,1.61618,1.82421,0.826912
0.1924,1.61618,1.8234,0.826477
0.1925,1.61618,1.82259,0.826041
0.1926,1.61618,1.82179,0.825606
0.1927,1.61618,1.82098,0.82517
0.1928,1.61618,1.82017,0.824735
0.1929,1.61618,1.81936,0.824299
0.193,1.61618,1.81856,0.823864
0.1931,1.61618,1.81775,0.823428
0.1932,1.61618,1.81694,0.822993
0.1933,1.61618,1.81613,0.822557
0.1934,1.61618,1.81533,0.822121
0.1935,1.61619,1.81452,0.821686
0.1936,1.61619,1.81371,0.82125
0.1937,1.61619,1.8129,0.820815
0.1938,1.61619,1.8121,0.820379
0.1939,1.61619,1.81129,0.819944
0.194,1.61619,1.81048,0.819508
0.1941,1.61619,1.80967,0.819073
0.1942,1.61619,1.80887,0.818637
0.1943,1.61619,1.80806,0.818202
0.1944,1.61619,1.80725,0.817766
0.1945,1.61619,1.80644,0.81733
0.1946,1.61619,1.80563,0.816895
0.1947,1.61619,1.80483,0.816459
0.1948,1.61619,1.80402,0.816024
0.1949,1.61619,1.80321,0.815588
0.195,1.6162,1.8024,0.815153
0.1951,1.6162,1.80157,0.814722
0.1952,1.6162,1.80073,0.814291
0.1953,1.6162,1.79989,0.81386
0.1954,1.6162,1.79905,0.81343
0.1955,1.6162,1.79821,0.812999
0.1956,1.6162,1.79737,0.812568
0.1957,1.6162,1.79653,0.812137
0.1958,1.6162,1.79569,0.811706
0.1959,1.6162,1.79485,0.811275
0.196,1.6162,1.79401,0.810845
0.1961,1.61621,1.79317,0.810414
0.1962,1.61621,1.79233,0.809983
0.1963,1.61621,1.79149,0.809552
0.1964,1.61621,1.79065,0.809121
0.1965,1.61621,1.78981,0.808691
0.1966,1.61621,1.78897,0.80826
0.1967,1.61621,1.78813,0.807829
0.1968,1.61621,1.78729,0.807398
0.1969,1.61621,1.78645,0.806967
0.197,1.61621,1.78561,0.806536
0.1971,1.61621,1.78478,0.806106
0.1972,1.61621,1.78394,0.805675
0.1973,1.61621,1.7831,0.805244
0.1974,1.61621,1.78226,0.804813
0.1975,1.61621,1.78142,0.804382
0.1976,1.61622,1.78058,0.803952
0.1977,1.61622,1.77974,0.803521
0.1978,1.61622,1.7789,0.80309
0.1979,1.61622,1.77806,0.802659
0.198,1.61622,1.77722,0.802228
0.1981,1.61622,1.77638,0.801797
0.1982,1.61622,1.77554,0.801367
0.1983,1.61622,1.7747,0.800936
0.1984,1.61622,1.77386,0.800505
0.1985,1.61622,1.77302,0.800074
0.1986,1.61622,1.77218,0.799643
0.1987,1.61622,1.77134,0.799213
0.1988,1.61622,1.7705,0.798782
0.1989,1.61622,1.76966,0.798351
0.199,1.61622,1.76882,0.79792
0.1991,1.61622,1.76799,0.797489
0.1992,1.61623,1.76715,0.797058
0.1993,1.61623,1.76631,0.796628
0.1994,1.61623,1.76547,0.796197
0.1995,1.61623,1.76463,0.795766
0.1996,1.61623,1.76379,0.795335
0.1997,1.61623,1.76295,0.794904
0.1998,1.61623,1.76211,0.794474
0.1999,1.61623,1.76127,0.794043
0.2,1.61623,1.76043,0.793612
0.2001,1.61623,1.75957,0.79319
0.2002,1.61623,1.75871,0.792769
0.2003,1.61624,1.75785,0.792347
0.2004,1.61624,1.75699,0.791926
0.2005,1.61624,1.75613,0.791504
0.2006,1.61624,1.75527,0.791082
0.2007,1.61624,1.75441,0.790661
0.2008,1.61624,1.75355,0.790239
0.2009,1.61624,1.75269,0.789818
0.201,1.61624,1.75182,0.789396
0.2011,1.61624,1.75096,0.788974
0.2012,1.61624,1.7501,0.788553
0.2013,1.61624,1.74924,0.788131
0.2014,1.61624,1.74838,0.78771
0.2015,1.61624,1.74752,0.787288
0.2016,1.61624,1.74666,0.786867
0.2017,1.61624,1.7458,0.786445
0.2018,1.61625,1.74494,0.786023
0.2019,1.61625,1.74408,0.785602
0.202,1.61625,1.74322,0.78518
0.2021,1.61625,1.74236,0.784759
0.2022,1.61625,1.7415,0.784337
0.2023,1.61625,1.74064,0.783916
0.2024,1.61625,1.73978,0.783494
0.2025,1.61625,1.73892,0.783072
0.2026,1.61625,1.73806,0.782651
0.2027,1.61625,1.7372,0.782229
0.2028,1.61625,1.73634,0.781808
0.2029,1.61625,1.73547,0.781386
0.203,1.61625,1.73461,0.780964
0.2031,1.61625,1.73375,0.780543
0.2032,1.61625,1.73289,0.780121
0.2033,1.61625,1.73203,0.7797
0.2034,1.61626,1.73117,0.779278
0.2035,1.61626,1.73031,0.778857
0.2036,1.61626,1.72945,0.778435
0.2037,1.61626,1.72859,0.778013
0.2038,1.61626,1.72773,0.777592
0.2039,1.61626,1.72687,0.77717
0.204,1.61626,1.72601,0.776749
0.2041,1.61626,1.72515,0.776327
0.2042,1.61626,1.72429,0.775905
0.2043,1.61626,1.72343,0.775484
0.2044,1.61626,1.72257,0.775062
0.2045,1.61626,1.72171,0.774641
0.2046,1.61626,1.72085,0.774219
0.2047,1.61626,1.71999,0.773798
0.2048,1.61626,1.71913,0.773376
0.2049,1.61627,1.71826,0.772954
0.205,1.61627,1.7174,0.772533
0.2051,1.61627,1.71653,0.772125
0.2052,1.61627,1.71566,0.771716
0.2053,1.61627,1.71479,0.771308
0.2054,1.61627,1.71392,0.7709
0.2055,1.61627,1.71305,0.770492
0.2056,1.61627,1.71218,0.770084
0.2057,1.61627,1.71131,0.769676
0.2058,1.61627,1.71044,0.769267
0.2059,1.61627,1.70957,0.768859
0.206,1.61628,1.7087,0.768451
0.2061,1.61628,1.70782,0.768043
0.2062,1.61628,1.70695,0.767635
0.2063,1.61628,1.70608,0.767226
0.2064,1.61628,1.70521,0.766818
0.2065,1.61628,1.70434,0.76641
0.2066,1.61628,1.70347,0.766002
0.2067,1.61628,1.7026,0.765594
0.2068,1.61628,1.70173,0.765185
0.2069,1.61628,1.70086,0.764777
0.207,1.61628,1.69999,0.764369
0.2071,1.61628,1.69912,0.763961
0.2072,1.61628,1.69824,0.763553
0.2073,1.61628,1.69737,0.763144
0.2074,1.61628,1.6965,0.762736
0.2075,1.61629,1.69563,0.762328
0.2076,1.61629,1.69476,0.76192
0.2077,1.61629,1.69389,0.761512
0.2078,1.61629,1.69302,0.761103
0.2079,1.61629,1.69215,0.760695
0.208,1.61629,1.69128,0.760287
0.2081,1.61629,1.69041,0.759879
0.2082,1.61629,1.68954,0.759471
0.2083,1.61629,1.68867,0.759063
0.2084,1.61629,1.68779,0.758654
0.2085,1.61629,1.68692,0.758246
0.2086,1.61629,1.68605,0.757838
0.2087,1.61629,1.68518,0.75743
0.2088,1.61629,1.68431,0.757022
0.2089,1.61629,1.68344,0.756613
0.209,1.6163,1.68257,0.756205
0.2091,1.6163,1.6817,0.755797
0.2092,1.6163,1.68083,0.755389
0.2093,1.6163,1.67996,0.754981
0.2094,1.6163,1.67909,0.754572
0.2095,1.6163,1.67821,0.754164
0.2096,1.6163,1.67734,0.753756
0.2097,1.6163,1.67647,0.753348
0.2098,1.6163,1.6756,0.75294
0.2099,1.6163,1.67473,0.752531
0.21,1.6163,1.67386,0.752123
0.2101,1.61631,1.67299,0.751732
0.2102,1.61631,1.67212,0.751341
0.2103,1.61631,1.67125,0.75095
0.2104,1.61631,1.67038,0.750559
0.2105,1.61631,1.6695,0.750168
0.2106,1.61631,1.66863,0.749777
0.2107,1.61631,1.66776,0.749386
0.2108,1.61631,1.66689,0.748995
0.2109,1.61631,1.66602,0.748604
0.211,1.61631,1.66515,0.748213
0.2111,1.61631,1.66428,0.747822
0.2112,1.61631,1.66341,0.747431
0.2113,1.61631,1.66254,0.74704
0.2114,1.61631,1.66166,0.746648
0.2115,1.61631,1.66079,0.746257
0.2116,1.61632,1.65992,0.745866
0.2117,1.61632,1.65905,0.745475
0.2118,1.61632,1.65818,0.745084
0.2119,1.61632,1.65731,0.744693
0.212,1.61632,1.65644,0.744302
0.2121,1.61632,1.65557,0.743911
0.2122,1.61632,1.6547,0.74352
0.2123,1.61632,1.65382,0.743129
0.2124,1.61632,1.65295,0.742738
0.2125,1.61632,1.65208,0.742347
0.2126,1.61632,1.65121,0.741956
0.2127,1.61632,1.65034,0.741565
0.2128,1.61632,1.64947,0.741174
0.2129,1.61632,1.6486,0.740783
0.213,1.61632,1.64773,0.740392
0.2131,1.61633,1.64686,0.740001
0.2132,1.61633,1.64599,0.739609
0.2133,1.61633,1.64511,0.739218
0.2134,1.61633,1.64424,0.738827
0.2135,1.61633,1.64337,0.738436
0.2136,1.61633,1.6425,0.738045
0.2137,1.61633,1.64163,0.737654
0.2138,1.61633,1.64076,0.737263
0.2139,1.61633,1.63989,0.736872
0.214,1.61633,1.63902,0.736481
0.2141,1.61633,1.63815,0.73609
0.2142,1.61633,1.63727,0.735699
0.2143,1.61633,1.6364,0.735308
0.2144,1.61633,1.63553,0.734917
0.2145,1.61633,1.63466,0.734526
0.2146,1.61634,1.63379,0.734135
0.2147,1.61634,1.63292,0.733744
0.2148,1.61634,1.63205,0.733353
0.2149,1.61634,1.63118,0.732962
0.215,1.61634,1.63031,0.73257
0.2151,1.61634,1.62944,0.7322
0.2152,1.61634,1.62858,0.731829
0.2153,1.61634,1.62772,0.731459
0.2154,1.61634,1.62686,0.731088
0.2155,1.61634,1.626,0.730717
0.2156,1.61634,1.62514,0.730347
0.2157,1.61634,1.62427,0.729976
0.2158,1.61635,1.62341,0.729606
0.2159,1.61635,1.62255,0.729235
0.216,1.61635,1.62169,0.728864
0.2161,1.61635,1.62083,0.728494
0.2162,1.61635,1.61997,0.728123
0.2163,1.61635,1.6191,0.727753
0.2164,1.61635,1.61824,0.727382
0.2165,1.61635,1.61738,0.727011
0.2166,1.61635,1.61652,0.726641
0.2167,1.61635,1.61566,0.72627
0.2168,1.61635,1.6148,0.725899
0.2169,1.61635,1.61393,0.725529
0.217,1.61635,1.61307,0.725158
0.2171,1.61635,1.61221,0.724788
0.2172,1.61635,1.61135,0.724417
0.2173,1.61635,1.61049,0.724046
0.2174,1.61636,1.60963,0.723676
0.2175,1.61636,1.60876,0.723305
0.2176,1.61636,1.6079,0.722935
0.2177,1.61636,1.60704,0.722564
0.2178,1.61636,1.60618,0.722193
0.2179,1.61636,1.60532,0.721823
0.218,1.61636,1.60446,0.721452
0.2181,1.61636,1.60359,0.721082
0.2182,1.61636,1.60273,0.720711
0.2183,1.61636,1.60187,0.72034
0.2184,1.61636,1.60101,0.71997
0.2185,1.61636,1.60015,0.719599
0.2186,1.61636,1.59929,0.719229
0.2187,1.61636,1.59843,0.718858
0.2188,1.61636,1.59756,0.718487
0.2189,1.61637,1.5967,0.718117
0.219,1.61637,1.59584,0.717746
0.2191,1.61637,1.59498,0.717375
0.2192,1.61637,1.59412,0.717005
0.2193,1.61637,1.59326,0.716634
0.2194,1.61637,1.59239,0.716264
0.2195,1.61637,1.59153,0.715893
0.2196,1.61637,1.59067,0.715522
0.2197,1.61637,1.58981,0.715152
0.2198,1.61637,1.58895,0.714781
0.2199,1.61637,1.58809,0.714411
0.22,1.61637,1.58722,0.71404
0.2201,1.61638,1.58638,0.713693
0.2202,1.61638,1.58554,0.713345
0.2203,1.61638,1.58469,0.712998
0.2204,1.61638,1.58385,0.712651
0.2205,1.61638,1.58301,0.712303
0.2206,1.61638,1.58216,0.711956
0.2207,1.61638,1.58132,0.711609
0.2208,1.61638,1.58048,0.711261
0.2209,1.61638,1.57964,0.710914
0.221,1.61638,1.57879,0.710567
0.2211,1.61638,1.57795,0.710219
0.2212,1.61638,1.57711,0.709872
0.2213,1.61638,1.57626,0.709525
0.2214,1.61638,1.57542,0.709177
0.2215,1.61639,1.57458,0.70883
0.2216,1.61639,1.57373,0.708483
0.2217,1.61639,1.57289,0.708135
0.2218,1.61639,1.57205,0.707788
0.2219,1.61639,1.5712,0.707441
0.222,1.61639,1.57036,0.707093
0.2221,1.61639,1.56952,0.706746
0.2222,1.61639,1.56867,0.706399
0.2223,1.61639,1.56783,0.706051
0.2224,1.61639,1.56699,0.705704
0.2225,1.61639,1.56614,0.705357
0.2226,1.61639,1.5653,0.70501
0.2227,1.61639,1.56446,0.704662
0.2228,1.61639,1.56362,0.704315
0.2229,1.61639,1.56277,0.703968
0.223,1.6164,1.56193,0.70362
0.2231,1.6164,1.56109,0.703273
0.2232,1.6164,1.56024,0.702926
0.2233,1.6164,1.5594,0.702578
0.2234,1.6164,1.55856,0.702231
0.2235,1.6164,1.55771,0.701884
0.2236,1.6164,1.55687,0.701536
0.2237,1.6164,1.55603,0.701189
0.2238,1.6164,1.55518,0.700842
0.2239,1.6164,1.55434,0.700494
0.224,1.6164,1.5535,0.700147
0.2241,1.6164,1.55265,0.6998
0.2242,1.6164,1.55181,0.699452
0.2243,1.6164,1.55097,0.699105
0.2244,1.6164,1.55012,0.698758
0.2245,1.6164,1.54928,0.69841
0.2246,1.61641,1.54844,0.698063
0.2247,1.61641,1.5476,0.697716
0.2248,1.61641,1.54675,0.697368
0.2249,1.61641,1.54591,0.697021
0.225,1.61641,1.54507,0.696674
0.2251,1.61641,1.54425,0.696352
0.2252,1.61641,1.54343,0.69603
0.2253,1.61641,1.54262,0.695709
0.2254,1.61641,1.5418,0.695387
0.2255,1.61641,1.54098,0.695065
0.2256,1.61641,1.54017,0.694743
0.2257,1.61642,1.53935,0.694422
0.2258,1.61642,1.53853,0.6941
0.2259,1.61642,1.53772,0.693778
0.226,1.61642,1.5369,0.693457
0.2261,1.61642,1.53609,0.693135
0.2262,1.61642,1.53527,0.692813
0.2263,1.61642,1.53445,0.692492
0.2264,1.61642,1.53364,0.69217
0.2265,1.61642,1.53282,0.691848
0.2266,1.61642,1.532,0.691526
0.2267,1.61642,1.53119,0.691205
0.2268,1.61642,1.53037,0.690883
0.2269,1.61642,1.52955,0.690561
0.227,1.61642,1.52874,0.69024
0.2271,1.61642,1.52792,0.689918
0.2272,1.61643,1.52711,0.689596
0.2273,1.61643,1.52629,0.689275
0.2274,1.61643,1.52547,0.688953
0.2275,1.61643,1.52466,0.688631
0.2276,1.61643,1.52384,0.688309
0.2277,1.61643,1.52302,0.687988
0.2278,1.61643,1.52221,0.687666
0.2279,1.61643,1.52139,0.687344
0.228,1.61643,1.52057,0.687023
0.2281,1.61643,1.51976,0.686701
0.2282,1.61643,1.51894,0.686379
0.2283,1.61643,1.51813,0.686058
0.2284,1.61643,1.51731,0.685736
0.2285,1.61643,1.51649,0.685414
0.2286,1.61643,1.51568,0.685092
0.2287,1.61643,1.51486,0.684771
0.2288,1.61644,1.51404,0.684449
0.2289,1.61644,1.51323,0.684127
0.229,1.61644,1.51241,0.683806
0.2291,1.61644,1.51159,0.683484
0.2292,1.61644,1.51078,0.683162
0.2293,1.61644,1.50996,0.682841
0.2294,1.61644,1.50914,0.682519
0.2295,1.61644,1.50833,0.682197
0.2296,1.61644,1.50751,0.681875
0.2297,1.61644,1.5067,0.681554
0.2298,1.61644,1.50588,0.681232
0.2299,1.61644,1.50506,0.68091
0.23,1.61644,1.50425,0.680589
0.2301,1.61645,1.50346,0.680294
0.2302,1.61645,1.50268,0.68
0.2303,1.61645,1.5019,0.679706
0.2304,1.61645,1.50112,0.679412
0.2305,1.61645,1.50034,0.679117
0.2306,1.61645,1.49955,0.678823
0.2307,1.61645,1.49877,0.678529
0.2308,1.61645,1.49799,0.678235
0.2309,1.61645,1.49721,0.67794
0.231,1.61645,1.49643,0.677646
0.2311,1.61645,1.49564,0.677352
0.2312,1.61645,1.49486,0.677057
0.2313,1.61645,1.49408,0.676763
0.2314,1.61646,1.4933,0.676469
0.2315,1.61646,1.49251,0.676175
0.2316,1.61646,1.49173,0.67588
0.2317,1.61646,1.49095,0.675586
0.2318,1.61646,1.49017,0.675292
0.2319,1.61646,1.48939,0.674998
0.232,1.61646,1.4886,0.674703
0.2321,1.61646,1.48782,0.674409
0.2322,1.61646,1.48704,0.674115
0.2323,1.61646,1.48626,0.673821
0.2324,1.61646,1.48548,0.673526
0.2325,1.61646,1.48469,0.673232
0.2326,1.61646,1.48391,0.672938
0.2327,1.61646,1.48313,0.672644
0.2328,1.61646,1.48235,0.672349
0.2329,1.61646,1.48157,0.672055
0.233,1.61647,1.48078,0.671761
0.2331,1.61647,1.48,0.671467
0.2332,1.61647,1.47922,0.671172
0.2333,1.61647,1.47844,0.670878
0.2334,1.61647,1.47765,0.670584
0.2335,1.61647,1.47687,0.67029
0.2336,1.61647,1.47609,0.669995
0.2337,1.61647,1.47531,0.669701
0.2338,1.61647,1.47453,0.669407
0.2339,1.61647,1.47374,0.669113
0.234,1.61647,1.47296,0.668818
0.2341,1.61647,1.47218,0.668524
0.2342,1.61647,1.4714,0.66823
0.2343,1.61647,1.47062,0.667936
0.2344,1.61648,1.46983,0.667641
0.2345,1.61648,1.46905,0.667347
0.2346,1.61648,1.46827,0.667053
0.2347,1.61648,1.46749,0.666758
0.2348,1.61648,1.46671,0.666464
0.2349,1.61648,1.46592,0.66617
0.235,1.61648,1.46514,0.665876
0.2351,1.61648,1.4644,0.66561
0.2352,1.61648,1.46366,0.665345
0.2353,1.61648,1.46292,0.665079
0.2354,1.61649,1.46218,0.664814
0.2355,1.61649,1.46143,0.664548
0.2356,1.61649,1.46069,0.664283
0.2357,1.61649,1.45995,0.664017
0.2358,1.61649,1.45921,0.663751
0.2359,1.61649,1.45847,0.663486
0.236,1.61649,1.45773,0.66322
0.2361,1.61649,1.45699,0.662955
0.2362,1.61649,1.45625,0.662689
0.2363,1.61649,1.45551,0.662424
0.2364,1.61649,1.45476,0.662158
0.2365,1.61649,1.45402,0.661893
0.2366,1.61649,1.45328,0.661627
0.2367,1.61649,1.45254,0.661362
0.2368,1.61649,1.4518,0.661096
0.2369,1.6165,1.45106,0.660831
0.237,1.6165,1.45032,0.660565
0.2371,1.6165,1.44958,0.6603
0.2372,1.6165,1.44883,0.660034
0.2373,1.6165,1.44809,0.659769
0.2374,1.6165,1.44735,0.659503
0.2375,1.6165,1.44661,0.659237
0.2376,1.6165,1.44587,0.658972
0.2377,1.6165,1.44513,0.658706
0.2378,1.6165,1.44439,0.658441
0.2379,1.6165,1.44365,0.658175
0.238,1.6165,1.4429,0.65791
0.2381,1.6165,1.44216,0.657644
0.2382,1.6165,1.44142,0.657379
0.2383,1.6165,1.44068,0.657113
0.2384,1.61651,1.43994,0.656848
0.2385,1.61651,1.4392,0.656582
0.2386,1.61651,1.43846,0.656317
0.2387,1.61651,1.43772,0.656051
0.2388,1.61651,1.43697,0.655786
0.2389,1.61651,1.43623,0.65552
0.239,1.61651,1.43549,0.655255
0.2391,1.61651,1.43475,0.654989
0.2392,1.61651,1.43401,0.654723
0.2393,1.61651,1.43327,0.654458
0.2394,1.61651,1.43253,0.654192
0.2395,1.61651,1.43179,0.653927
0.2396,1.61651,1.43104,0.653661
0.2397,1.61651,1.4303,0.653396
0.2398,1.61651,1.42956,0.65313
0.2399,1.61652,1.42882,0.652865
0.24,1.61652,1.42808,0.652599
0.2401,1.61652,1.42739,0.652363
0.2402,1.61652,1.42669,0.652127
0.2403,1.61652,1.426,0.651891
0.2404,1.61652,1.4253,0.651655
0.2405,1.61652,1.42461,0.651419
0.2406,1.61652,1.42391,0.651183
0.2407,1.61652,1.42322,0.650947
0.2408,1.61652,1.42252,0.650711
0.2409,1.61652,1.42183,0.650475
0.241,1.61653,1.42113,0.650239
0.2411,1.61653,1.42044,0.650003
0.2412,1.61653,1.41974,0.649766
0.2413,1.61653,1.41905,0.64953
0.2414,1.61653,1.41835,0.649294
0.2415,1.61653,1.41766,0.649058
0.2416,1.61653,1.41697,0.648822
0.2417,1.61653,1.41627,0.648586
0.2418,1.61653,1.41558,0.64835
0.2419,1.61653,1.41488,0.648114
0.242,1.61653,1.41419,0.647878
0.2421,1.61653,1.41349,0.647642
0.2422,1.61653,1.4128,0.647406
0.2423,1.61653,1.4121,0.64717
0.2424,1.61653,1.41141,0.646934
0.2425,1.61654,1.41071,0.646698
0.2426,1.61654,1.41002,0.646462
0.2427,1.61654,1.40932,0.646226
0.2428,1.61654,1.40863,0.645989
0.2429,1.61654,1.40794,0.645753
0.243,1.61654,1.40724,0.645517
0.2431,1.61654,1.40655,0.645281
0.2432,1.61654,1.40585,0.645045
0.2433,1.61654,1.40516,0.644809
0.2434,1.61654,1.40446,0.644573
0.2435,1.61654,1.40377,0.644337
0.2436,1.61654,1.40307,0.644101
0.2437,1.61655,1.40238,0.643865
0.2438,1.61655,1.40168,0.643629
0.2439,1.61655,1.40099,0.643393
0.244,1.61655,1.40029,0.643157
0.2441,1.61655,1.3996,0.642921
0.2442,1.61655,1.3989,0.642685
0.2443,1.61655,1.39821,0.642449
0.2444,1.61655,1.39752,0.642212
0.2445,1.61655,1.39682,0.641976
0.2446,1.61655,1.39613,0.64174
0.2447,1.61655,1.39543,0.641504
0.2448,1.61655,1.39474,0.641268
0.2449,1.61655,1.39404,0.641032
0.245,1.61655,1.39335,0.640796
0.2451,1.61656,1.3927,0.64059
0.2452,1.61656,1.39206,0.640383
0.2453,1.61656,1.39142,0.640177
0.2454,1.61656,1.39077,0.63997
0.2455,1.61656,1.39013,0.639764
0.2456,1.61656,1.38949,0.639558
0.2457,1.61656,1.38884,0.639351
0.2458,1.61656,1.3882,0.639145
0.2459,1.61656,1.38756,0.638938
0.246,1.61657,1.38691,0.638732
0.2461,1.61657,1.38627,0.638526
0.2462,1.61657,1.38563,0.638319
0.2463,1.61657,1.38498,0.638113
0.2464,1.61657,1.38434,0.637906
0.2465,1.61657,1.3837,0.6377
0.2466,1.61657,1.38305,0.637494
0.2467,1.61657,1.38241,0.637287
0.2468,1.61657,1.38177,0.637081
0.2469,1.61657,1.38112,0.636874
0.247,1.61657,1.38048,0.636668
0.2471,1.61657,1.37984,0.636462
0.2472,1.61657,1.37919,0.636255
0.2473,1.61657,1.37855,0.636049
0.2474,1.61657,1.37791,0.635842
0.2475,1.61658,1.37726,0.635636
0.2476,1.61658,1.37662,0.63543
0.2477,1.61658,1.37598,0.635223
0.2478,1.61658,1.37533,0.635017
0.2479,1.61658,1.37469,0.63481
0.248,1.61658,1.37405,0.634604
0.2481,1.61658,1.3734,0.634397
0.2482,1.61658,1.37276,0.634191
0.2483,1.61658,1.37212,0.633985
0.2484,1.61658,1.37147,0.633778
0.2485,1.61658,1.37083,0.633572
0.2486,1.61658,1.37018,0.633365
0.2487,1.61658,1.36954,0.633159
0.2488,1.61658,1.3689,0.632953
0.2489,1.61659,1.36825,0.632746
0.249,1.61659,1.36761,0.63254
0.2491,1.61659,1.36697,0.632333
0.2492,1.61659,1.36632,0.632127
0.2493,1.61659,1.36568,0.631921
0.2494,1.61659,1.36504,0.631714
0.2495,1.61659,1.36439,0.631508
0.2496,1.61659,1.36375,0.631301
0.2497,1.61659,1.36311,0.631095
0.2498,1.61659,1.36246,0.630889
0.2499,1.61659,1.36182,0.630682
0.25,1.61659,1.36118,0.630476
0.2501,1.6166,1.36059,0.630299
0.2502,1.6166,1.36,0.630122
0.2503,1.6166,1.35941,0.629944
0.2504,1.6166,1.35882,0.629767
0.2505,1.6166,1.35823,0.62959
0.2506,1.61661,1.35765,0.629413
0.2507,1.61661,1.35706,0.629236
0.2508,1.61661,1.35647,0.629059
0.2509,1.61661,1.35588,0.628882
0.251,1.61661,1.35529,0.628705
0.2511,1.61661,1.3547,0.628528
0.2512,1.61661,1.35411,0.62835
0.2513,1.61661,1.35353,0.628173
0.2514,1.61661,1.35294,0.627996
0.2515,1.61661,1.35235,0.627819
0.2516,1.61661,1.35176,0.627642
0.2517,1.61661,1.35117,0.627465
0.2518,1.61661,1.35058,0.627288
0.2519,1.61661,1.35,0.627111
0.252,1.61662,1.34941,0.626933
0.2521,1.61662,1.34882,0.626756
0.2522,1.61662,1.34823,0.626579
0.2523,1.61662,1.34764,0.626402
0.2524,1.61662,1.34705,0.626225
0.2525,1.61662,1.34646,0.626048
0.2526,1.61662,1.34588,0.625871
0.2527,1.61662,1.34529,0.625694
0.2528,1.61662,1.3447,0.625517
0.2529,1.61662,1.34411,0.625339
0.253,1.61662,1.34352,0.625162
0.2531,1.61662,1.34293,0.624985
0.2532,1.61662,1.34234,0.624808
0.2533,1.61662,1.34176,0.624631
0.2534,1.61662,1.34117,0.624454
0.2535,1.61663,1.34058,0.624277
0.2536,1.61663,1.33999,0.6241
